id,source_x,title,doi,license,abstract,publish_time,journal,url,volume,issue,start_page,end_page,subject_class
1740,AMC,Integral regular net-balanced signed graphs with vertex degree at most four,10.26493/1855-3974.1740.803,CC BY 4.0,"<p>A signed graph is called integral if its spectrum consists entirely of integers, it is <span class=""math inline""><em>r</em></span>-regular if its underlying graph is regular of degree <span class=""math inline""><em>r</em></span>, and it is net-balanced if the difference between positive and negative vertex degree is a constant on the vertex set (this constant is called the net-balance and denoted <span class=""math inline""><em>ρ</em></span>). We determine all the connected integral <span class=""math inline"">3</span>-regular net-balanced signed graphs. In the next natural step, for <span class=""math inline""><em>r</em> = 4</span>, we consider only those whose net-balance is a simple eigenvalue. There, we complete the list of feasible spectra in bipartite case for <span class=""math inline""><em>ρ</em> ≠ 0</span> and prove the non-existence for <span class=""math inline""><em>ρ</em> = 0</span>. Certain existence conditions are established and the existence of some <span class=""math inline"">4</span>-regular (simple) graphs is confirmed. In this study we transferred some results from the theory of graph spectra; in particular, we give a counterpart to the Hoffman polynomial.</p>",2019-06-03T00:00:00Z,AMC,https://amc-journal.eu/index.php/amc/editor/submission/1740,17,1,103,114,05C50
1528,AMC,A family of multigraphs with large palette index,10.26493/1855-3974.1528.d41,CC BY 4.0,"Given a proper edge-coloring of a loopless multigraph, the palette of a vertex is defined as the set of colors of the edges which are incident with it. The palette index of a multigraph is defined as the minimum number of distinct palettes occurring among the vertices, taken over all proper edge-colorings of the multigraph itself. In this framework, the palette pseudograph of an edge-colored multigraph is defined in this paper and some of its properties are investigated. We show that these properties can be applied in a natural way in order to produce the first known family of multigraphs whose palette index is expressed in terms of the maximum degree by a quadratic polynomial. We also attempt an analysis of our result in connection with some related questions.",2019-06-03T00:00:00Z,AMC,https://amc-journal.eu/index.php/amc/editor/submission/1528,17,1,115,124,05C15
1526,AMC,Total positivity of Toeplitz matrices of recursive hypersequences,10.26493/1855-3974.1526.b8d,CC BY 4.0,"<p>We present a new class of totally positive Toeplitz matrices composed of recently introduced hyperfibonacci numbers of the <span class=""math inline""><em>r</em></span>-th generation. As a consequence, we obtain that all sequences <span class=""math inline""><em>F</em><sub><em>n</em></sub><sup>(<em>r</em>)</sup></span> of hyperfibonacci numbers of <span class=""math inline""><em>r</em></span>-th generation are log-concave for <span class=""math inline""><em>r</em> ≥ 1</span> and large enough <span class=""math inline""><em>n</em></span>.</p>",2019-06-03T00:00:00Z,AMC,https://amc-journal.eu/index.php/amc/editor/submission/1526,17,1,125,139,15B36;15A45
2114,AMC,Symmetries of Discrete Objects (SODO 2020),NA,CC BY 4.0,NA,2019-06-03T00:00:00Z,AMC,https://amc-journal.eu/index.php/amc/editor/submission/2114,17,1,NA,NA,NA
1517,AMC,"Graph characterization of fully indecomposable nonconvertible (0, 1)-matrices with minimal number of ones",10.26493/1855-3974.1517.e42,CC BY 4.0,"<p>Let <span class=""math inline""><em>A</em></span> be a <span class=""math inline"">(0, 1)</span>-matrix such that <span class=""math inline""><em>P</em><em>A</em></span> is indecomposable for every permutation matrix <span class=""math inline""><em>P</em></span> and there are <span class=""math inline"">2<em>n</em> + 3</span> positive entries in <span class=""math inline""><em>A</em></span>. Assume that <span class=""math inline""><em>A</em></span> is also nonconvertible in a sense that no change of signs of matrix entries, satisfies the condition that the permanent of <span class=""math inline""><em>A</em></span> equals to the determinant of the changed matrix.</p><p>We characterized all matrices with the above properties in terms of bipartite graphs. Here <span class=""math inline"">2<em>n</em> + 3</span> is known to be the smallest integer for which nonconvertible fully indecomposable matrices do exist. So, our result provides the complete characterization of extremal matrices in this class.</p>",2019-06-03T00:00:00Z,AMC,https://amc-journal.eu/index.php/amc/editor/submission/1517,17,1,141,151,05C40;15A27;15A04;05C50
2117,AMC,Combinatorics around the <i>q</i>-Onsager algebra,NA,CC BY 4.0,NA,2019-06-03T00:00:00Z,AMC,https://amc-journal.eu/index.php/amc/editor/submission/2117,17,1,NA,NA,NA
1195,AMC,Generating polyhedral quadrangulations of the projective plane,10.26493/1855-3974.1195.c71,CC BY 4.0,"<p>We determine the <span class=""math inline"">26</span> families of irreducible polyhedral quadrangulations of the projective plane under three reductions called a face-contraction, a <span class=""math inline"">4</span>-cycle removal and a <span class=""math inline"">2<sub>3</sub></span>-path shrink, which were first given by Batagelj in 1989. Every polyhedral quadrangulation of the projective plane can be obtained from one of them by a sequence of the inverse operations of the reductions.</p>",2019-06-03T00:00:00Z,AMC,https://amc-journal.eu/index.php/amc/editor/submission/1195,17,1,153,183,05C10
1559,AMC,A diagram associated with the subconstituent algebra of a distance-regular graph,10.26493/1855-3974.1559.390,CC BY 4.0,"<p>In this paper we consider a distance-regular graph <span class=""math inline"">Γ</span>. Fix a vertex <span class=""math inline""><em>x</em></span> of <span class=""math inline"">Γ</span> and consider the corresponding subconstituent algebra <span class=""math inline""><em>T</em> = <em>T</em>(<em>x</em>)</span>. The algebra <span class=""math inline""><em>T</em></span> is the <span class=""math inline"">ℂ</span>-algebra generated by the Bose-Mesner algebra <span class=""math inline""><em>M</em></span> of <span class=""math inline"">Γ</span> and the dual Bose-Mesner algebra <span class=""math inline""><em>M</em><sup>*</sup></span> of <span class=""math inline"">Γ</span> with respect to <span class=""math inline""><em>x</em></span>. We consider the subspaces <span class=""math inline""><em>M</em>, <em>M</em><sup>*</sup>, <em>M</em><em>M</em><sup>*</sup>, <em>M</em><sup>*</sup><em>M</em>, <em>M</em><em>M</em><sup>*</sup><em>M</em>, <em>M</em><sup>*</sup><em>M</em><em>M</em><sup>*</sup>, …</span> along with their intersections and sums. In our notation, <span class=""math inline""><em>M</em><em>M</em><sup>*</sup></span> means <span class=""math inline"">Span{<em>R</em><em>S</em> ∣ <em>R</em> ∈ <em>M</em>, <em>S</em> ∈ <em>M</em><sup>*</sup>}</span>, and so on. We introduce a diagram that describes how these subspaces are related. We describe in detail that part of the diagram up to <span class=""math inline""><em>M</em><em>M</em><sup>*</sup> + <em>M</em><sup>*</sup><em>M</em></span>. For each subspace <span class=""math inline""><em>U</em></span> shown in this part of the diagram, we display an orthogonal basis for <span class=""math inline""><em>U</em></span> along with the dimension of <span class=""math inline""><em>U</em></span>. For an edge <span class=""math inline""><em>U</em> ⊆ <em>W</em></span> from this part of the diagram, we display an orthogonal basis for the orthogonal complement of <span class=""math inline""><em>U</em></span> in <span class=""math inline""><em>W</em></span> along with the dimension of this orthogonal complement.</p>",2019-06-03T00:00:00Z,AMC,https://amc-journal.eu/index.php/amc/editor/submission/1559,17,1,185,202,05E30
1964,AMC,Distance-regular Cayley graphs with small valency,10.26493/1855-3974.1964.297,CC BY 4.0,"<p>We consider the problem of which distance-regular graphs with small valency are Cayley graphs. We determine the distance-regular Cayley graphs with valency at most <span class=""math inline"">4</span>, the Cayley graphs among the distance-regular graphs with known putative intersection arrays for valency <span class=""math inline"">5</span>, and the Cayley graphs among all distance-regular graphs with girth <span class=""math inline"">3</span> and valency <span class=""math inline"">6</span> or <span class=""math inline"">7</span>. We obtain that the incidence graphs of Desarguesian affine planes minus a parallel class of lines are Cayley graphs. We show that the incidence graphs of the known generalized hexagons are not Cayley graphs, and neither are some other distance-regular graphs that come from small generalized quadrangles or hexagons. Among some “exceptional” distance-regular graphs with small valency, we find that the Armanios-Wells graph and the Klein graph are Cayley graphs.</p>",2019-06-03T00:00:00Z,AMC,https://amc-journal.eu/index.php/amc/editor/submission/1964,17,1,203,222,05E30
1695,AMC,The orientable genus of the join of a cycle and a complete graph,10.26493/1855-3974.1695.144,CC BY 4.0,"<p>Let <span class=""math inline""><em>m</em></span> and <span class=""math inline""><em>n</em></span> be two integers. In the paper we show that the orientable genus of the join of a cycle <span class=""math inline""><em>C</em><sub><em>m</em></sub></span> and a complete graph <span class=""math inline""><em>K</em><sub><em>n</em></sub></span> is <span class=""math inline"">⌈(<em>m</em> − 2)(<em>n</em> − 2) / 4⌉</span> if <span class=""math inline""><em>n</em> = 4</span> and <span class=""math inline""><em>m</em> ≥ 12</span>, or <span class=""math inline""><em>n</em> ≥ 5</span> and <span class=""math inline""><em>m</em> ≥ 6<em>n</em> − 13</span>.</p>",2019-06-03T00:00:00Z,AMC,https://amc-journal.eu/index.php/amc/editor/submission/1695,17,1,223,253,05C10
1560,AMC,Tetrahedral and pentahedral cages for discs,10.26493/1855-3974.1560.a43,CC BY 4.0,"<p>This paper is about cages for compact convex sets. A cage is the <span class=""math inline"">1</span>-skeleton of a convex polytope in <span class=""math inline"">ℝ<sup>3</sup></span>. A cage is said to hold a set if the set cannot be continuously moved to a distant location, remaining congruent to itself and disjoint from the cage.</p><p>In how many “truly different” positions can (compact <span class=""math inline"">2</span>-dimensional) discs be held by a cage? We completely answer this question for all tetrahedra. Moreover, we present pentahedral cages holding discs in a large number (<span class=""math inline"">57</span>) of positions.</p>",2019-06-03T00:00:00Z,AMC,https://amc-journal.eu/index.php/amc/editor/submission/1560,17,1,255,270,53C45;53C22
1901,AMC,Logarithms of a binomial series: A Stirling number approach,10.26493/1855-3974.1901.987,CC BY 4.0,"<p>The <span class=""math inline""><em>p</em></span>-th power of the logarithm of the Catalan generating function is computed using the Stirling cycle numbers. Instead of Stirling numbers, one may write this generating function in terms of higher order harmonic numbers.</p>",2019-06-03T00:00:00Z,AMC,https://amc-journal.eu/index.php/amc/editor/submission/1901,17,1,271,275,NA
1782,AMC,On identities of Watson type,10.26493/1855-3974.1782.127,CC BY 4.0,"<p>We prove several identities of the type <span class=""math inline""><em>α</em>(<em>n</em>) = Σ<sub><em>k</em>=0</sub><sup><em>n</em></sup> <em>β</em>((<em>n</em> − <em>k</em>(<em>k</em> + 1)/2) / 2)</span>. Here, the functions <span class=""math inline""><em>α</em>(<em>n</em>)</span> and <span class=""math inline""><em>β</em>(<em>n</em>)</span> count partitions with certain restrictions or the number of parts in certain partitions. Since Watson proved the identity for <span class=""math inline""><em>α</em>(<em>n</em>) = <em>Q</em>(<em>n</em>)</span>, the number of partitions of <span class=""math inline""><em>n</em></span> into distinct parts, and <span class=""math inline""><em>β</em>(<em>n</em>) = <em>p</em>(<em>n</em>)</span>, Euler’s partition function, we refer to these identities as Watson type identities. Our work is motivated by results of G. E. Andrews and the second author who recently discovered and proved new Euler type identities. We provide analytic proofs and explain how one could construct bijective proofs of our results.</p>",2019-06-03T00:00:00Z,AMC,https://amc-journal.eu/index.php/amc/editor/submission/1782,17,1,277,290,05A17;11P83
